,first_name,last_name,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,property_valuation,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Rank,Value,geo_address,latitude,longitude,years_since_1st_DOB
4845,Nichols,Devinn,Male,47,Recruiter,unknown,Affluent Customer,N,No,11,12,0.62,0.62,0.775,0.775,842,0.57,"Killara, Sydney, Ku-ring-gai Council, 2071, New South Wales, Australia",-33.76278130625,151.165543175,44.10403832991102
4846,Catha,Davitt,Female,79,Environmental Specialist,Property,High Net Worth,N,Yes,6,7,0.59,0.7374999999999999,0.7374999999999999,0.7374999999999999,843,0.5695,"Narellan, Sydney, Camden Council, 2567, New South Wales, Australia",-34.04271035185185,150.74377934074076,22.650239561943874
4847,Melosa,McOwan,Female,25,Compensation Analyst,Financial Services,Mass Customer,N,No,12,9,0.99,0.99,1.2375,1.051875,843,0.5695,"Padstow, Sydney, Canterbury-Bankstown Council, 2211, New South Wales, Australia",-33.95333918770492,151.03303168278688,65.65366187542779
4848,Maris,Leete,Female,21,Engineer IV,Retail,Mass Customer,N,No,7,4,0.73,0.73,0.73,0.6204999999999999,845,0.5631250000000001,"Springfield, Greater Brisbane, 4300, Queensland, Australia",-27.652103045369405,152.9046512519251,37.64544832306639
4849,Wilburt,Padden,Male,22,Engineer I,Manufacturing,Mass Customer,N,No,3,5,0.83,0.83,0.83,0.7054999999999999,845,0.5631250000000001,"Blacktown, Sydney, Blacktown City Council, 2148, New South Wales, Australia",-33.77459230737705,150.9030975,59.10746064339494
4850,Rosabelle,Godsmark,Female,60,Executive Secretary,unknown,Mass Customer,N,Yes,3,8,0.47,0.5874999999999999,0.5874999999999999,0.4993749999999999,845,0.5631250000000001,"Woolloongabba, Greater Brisbane, 4102, Queensland, Australia",-27.49248493049536,153.03796775952011,60.158795345653665
4851,Guilbert,Bearns,Male,42,Financial Analyst,Financial Services,Mass Customer,N,Yes,5,8,0.77,0.9625,0.9625,0.818125,845,0.5631250000000001,"Ocean Grove, City of Greater Geelong, 3226, Victoria, Australia",-38.26335595963303,144.51426591376148,47.186858316221766
4852,Meridith,Urwin,Female,62,Registered Nurse,Health,High Net Worth,N,Yes,10,7,0.73,0.9125,0.9125,0.9125,845,0.5631250000000001,"Port Macquarie, Port Macquarie-Hastings Council, 2444, New South Wales, Australia",-31.450577566292136,152.88563635337078,61.541409993155376
4853,Leeland,,Male,66,VP Quality Control,Telecommunications,High Net Worth,N,No,12,4,0.92,0.92,0.92,0.92,845,0.5631250000000001,"Mount Gravatt East, Greater Brisbane, 4122, Queensland, Australia",-27.542813476856786,153.09041006805953,21.426420260095824
4854,Gerta,Porrett,Female,46,Registered Nurse,Health,High Net Worth,N,No,12,2,0.47,0.47,0.47,0.47,851,0.5625,"Colac, Shire of Colac Otway, 3250, Victoria, Australia",-38.34549809285714,143.58323043571428,24.227241615331966
4855,Karrah,Howell,Female,63,Civil Engineer,Manufacturing,Mass Customer,N,No,17,9,0.82,0.82,1.025,0.8712499999999999,851,0.5625,"Bow Bowing, Sydney, Campbelltown City Council, 2566, New South Wales, Australia",-34.02139715,150.83711905666667,21.21286789869952
4856,Alick,Baise,Male,62,Pharmacist,Health,Mass Customer,N,Yes,1,8,0.86,1.075,1.075,0.91375,851,0.5625,"Werrington, Sydney, Penrith City Council, 2747, New South Wales, Australia",-33.754969462825784,150.75204990082304,62.98425735797399
4857,Casandra,Betteridge,Female,29,Cost Accountant,Financial Services,Affluent Customer,N,Yes,9,10,0.88,1.1,1.375,1.375,854,0.561,"Oakleigh, Melbourne, City of Monash, 3166, Victoria, Australia",-37.90715324291667,145.10139873208334,7.052703627652293
4858,Maurine,Clee,Female,45,Automation Specialist II,Property,High Net Worth,N,Yes,5,10,0.81,1.0125,1.265625,1.265625,854,0.561,"Newtown, Inner West, Sydney, Inner West Council, 2042, New South Wales, Australia",-33.89727160526316,151.17829179824562,45.06228610540725
4859,Darwin,Bumpas,Male,24,Junior Executive,Health,Affluent Customer,N,Yes,18,7,0.62,0.775,0.775,0.775,856,0.56,"Mill Park, Melbourne, City of Whittlesea, 3082, Victoria, Australia",-37.669090655497385,145.06514232670156,43.34839151266256
4860,Hayes,Daveren,Male,32,VP Quality Control,Manufacturing,Affluent Customer,N,Yes,11,2,0.95,1.1875,1.1875,1.1875,856,0.56,"Harristown, Toowoomba Regional, 4350, Queensland, Australia",-27.57856169467005,151.93171747648054,17.596167008898014
4861,Piper,Issacov,Female,67,Human Resources Assistant III,Health,Affluent Customer,N,Yes,22,9,0.99,1.2375,1.546875,1.546875,856,0.56,"Mosman, Sydney, Mosman Municipal Council, 2088, New South Wales, Australia",-33.82702360483272,151.24055264869887,4.213552361396304
4862,Markus,Pendrey,Male,88,Clinical Specialist,Health,Affluent Customer,N,Yes,12,10,0.62,0.775,0.96875,0.96875,859,0.5578124999999999,"Baulkham Hills, Sydney, The Hills Shire Council, 2153, New South Wales, Australia",-33.75003701346499,150.99176115332136,23.942505133470227
4863,Sile,Zappel,Female,47,Business Systems Development Analyst,IT,High Net Worth,N,No,15,6,0.57,0.57,0.57,0.57,859,0.5578124999999999,"Fitzgibbon, Brisbane City, 4018, Queensland, Australia",-27.34274065834202,153.03861442928397,22.600958247775495
4864,Craggy,Happel,Male,37,Marketing Manager,Manufacturing,High Net Worth,N,Yes,8,6,1.05,1.3125,1.3125,1.3125,859,0.5578124999999999,"Donnybrook, Melbourne, City of Whittlesea, 3064, Victoria, Australia",-37.54684330092879,144.96359127801858,43.4715947980835
4865,Egor,Mariette,Male,42,Financial Advisor,Financial Services,Affluent Customer,N,No,3,7,0.43,0.43,0.43,0.43,862,0.5525,"Murrumbeena, Melbourne, City of Glen Eira, 3163, Victoria, Australia",-37.889989175784756,145.0660464443946,45.26488706365503
4866,Reinald,Bembrigg,Male,54,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,10,7,0.53,0.53,0.53,0.53,862,0.5525,"Whalan, Sydney, Blacktown City Council, 2770, New South Wales, Australia",-33.75798494819277,150.8146173433735,17.998631074606433
4867,Kissie,Line,Female,2,Environmental Tech,Manufacturing,Affluent Customer,N,Yes,7,9,0.84,1.05,1.3125,1.3125,862,0.5525,"Bankstown, Sydney, Canterbury-Bankstown Council, 2200, New South Wales, Australia",-33.918252417714285,151.02925732228573,64.74469541409994
4868,Quentin,Gerleit,Female,32,Associate Professor,Manufacturing,Mass Customer,N,No,4,8,0.52,0.52,0.52,0.442,865,0.55,"Berwick, Melbourne, City of Casey, 3806, Victoria, Australia",-38.026795677783426,145.3326304413828,55.06639288158795
4869,Karoly,Burgoine,Male,57,Account Representative IV,Health,High Net Worth,N,Yes,21,2,0.84,1.05,1.05,1.05,865,0.55,"West Footscray, Melbourne, City of Maribyrnong, 3012, Victoria, Australia",-37.7979108743857,144.87045824385703,11.62217659137577
4870,Clarine,Piecha,Female,99,Dental Hygienist,Health,High Net Worth,N,No,14,10,1.01,1.01,1.2625,1.2625,865,0.55,"Coorparoo, Greater Brisbane, 4151, Queensland, Australia",-27.499806834026128,153.06190398010688,29.295003422313485
4871,Mycah,Beaston,Male,11,Environmental Specialist,unknown,High Net Worth,N,Yes,12,11,1.09,1.3625,1.703125,1.703125,865,0.55,"Blakehurst, St George, Sydney, Georges River Council, 2221, New South Wales, Australia",-33.98574654285714,151.11009700952383,25.94113620807666
4872,Clemmie,Bartoszewicz,Female,87,Statistician IV,Financial Services,Mass Customer,N,No,8,9,0.66,0.66,0.8250000000000001,0.70125,865,0.55,"Carrum, Melbourne, City of Kingston, 3197, Victoria, Australia",-38.07261962051282,145.12526485641027,22.93223819301848
4873,Randall,Mason,Male,95,Product Engineer,Health,Mass Customer,N,Yes,12,11,1.06,1.325,1.65625,1.4078125,870,0.544,"Cobbitty, Camden Council, 2570, New South Wales, Australia",-34.01362313045977,150.7177027270115,38.93223819301848
4874,Donica,Humby,Female,47,Senior Cost Accountant,Financial Services,Mass Customer,N,No,4,12,0.83,0.83,1.0375,0.8818749999999999,871,0.541875,"Elanora Heights, Northern Beaches, Sydney, Northern Beaches Council, 2101, New South Wales, Australia",-33.705840355739745,151.2866369145462,31.77549623545517
4875,Lotty,Loach,Female,76,Nurse,Health,High Net Worth,N,Yes,7,3,0.84,1.05,1.05,1.05,871,0.541875,"Binnaway, Warrumbungle Shire Council, 2380, New South Wales, Australia",-31.683779960000003,149.44691678499998,26.0041067761807
4876,Marie-jeanne,Breawood,Female,37,Clinical Specialist,Health,High Net Worth,N,No,8,6,1.07,1.07,1.07,1.07,871,0.541875,"Whalan, Sydney, Blacktown City Council, 2770, New South Wales, Australia",-33.75798494819277,150.8146173433735,18.140999315537304
4877,Babara,Sissel,Female,50,unknown,IT,Mass Customer,N,Yes,21,10,0.44,0.55,0.6875,0.584375,871,0.541875,"Clayton South, Melbourne, City of Kingston, 3169, Victoria, Australia",-37.93619163026315,145.11632644144737,38.795345653661876
4878,Rodolphe,Glenton,Male,88,Programmer Analyst II,Financial Services,Affluent Customer,N,No,11,7,1.05,1.05,1.3125,1.3125,871,0.541875,"Murrumbeena, Melbourne, City of Glen Eira, 3163, Victoria, Australia",-37.889989175784756,145.0660464443946,39.10198494182067
4879,Thorvald,Duckerin,Male,58,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,1,8,0.67,0.8375,0.8375,0.8375,871,0.541875,"St Albans, Melbourne, City of Brimbank, 3021, Victoria, Australia",-37.74840963016055,144.80788033600916,60.16153319644079
4880,Paulina,Iannuzzelli,Female,57,Automation Specialist I,Manufacturing,Mass Customer,N,No,19,11,0.52,0.52,0.65,0.5525,877,0.54,"Carlingford, Sydney, City of Parramatta Council, 2118, New South Wales, Australia",-33.78203949816754,151.03378320287956,20.54483230663929
4881,Ricki,Padefield,Male,43,Automation Specialist III,Manufacturing,Affluent Customer,N,Yes,13,9,0.81,1.0125,1.265625,1.265625,877,0.54,"Canungra, Scenic Rim Regional, 4275, Queensland, Australia",-28.03024772121212,153.159159469697,12.950034223134839
4882,Lizette,McKeaveney,Female,30,Assistant Manager,Health,High Net Worth,N,Yes,13,10,0.93,1.1625,1.453125,1.453125,879,0.5375,"Camperdown, Inner West, Sydney, Council of the City of Sydney, 2050, New South Wales, Australia",-33.88816742916667,151.17708397666667,58.63655030800821
4883,Muffin,Bhar,Male,44,unknown,unknown,Affluent Customer,N,No,19,4,1.1,1.1,1.1,1.1,879,0.5375,"Valla, Nambucca Valley Council, 2448, New South Wales, Australia",-30.60770867246377,153.0018941246377,30.625598904859686
4884,Jeno,Strafford,Male,67,Tax Accountant,Financial Services,High Net Worth,N,No,7,9,0.73,0.73,0.9125,0.9125,879,0.5375,"Morningside, Greater Brisbane, 4170, Queensland, Australia",-27.471774994495128,153.07475502107607,5.9137577002053385
4885,Brigg,Himsworth,Male,63,unknown,Telecommunications,Mass Customer,N,Yes,9,6,0.62,0.775,0.775,0.65875,882,0.5355,"Lower Wonga, Gympie Regional, 4570, Queensland, Australia",-26.133028430769233,152.41013204230768,38.13552361396304
4886,Judi,Cazereau,Female,22,GIS Technical Architect,unknown,Affluent Customer,N,Yes,13,3,1.09,1.3625,1.3625,1.3625,883,0.53125,"Goon Nure, Shire of East Gippsland, 3851, Victoria, Australia",-38.05309452469135,147.54406226707817,61.530458590006845
4887,Shara,Bramhill,U,24,unknown,IT,Affluent Customer,N,No,2,10,0.44,0.44,0.55,0.55,883,0.53125,"Cronulla, Sydney, Sutherland Shire Council, 2230, New South Wales, Australia",-34.05987198148148,151.1487288962963,36.5886379192334
4888,Raleigh,Pont,Male,48,Associate Professor,Entertainment,Mass Customer,N,No,14,7,0.58,0.58,0.58,0.4929999999999999,883,0.53125,"Seville, Melbourne, Shire of Yarra Ranges, 3139, Victoria, Australia",-37.78888142105263,145.47028132526316,29.19917864476386
4889,Zachariah,Meininking,Male,40,Cost Accountant,Financial Services,Affluent Customer,N,Yes,20,7,0.56,0.7000000000000001,0.7000000000000001,0.7000000000000001,883,0.53125,"Castlereagh, Sydney, Penrith City Council, 2749, New South Wales, Australia",-33.71490493103448,150.68676769655173,2.7980835044490076
4890,Lesley,Garey,Male,52,Software Consultant,Telecommunications,Mass Customer,N,No,11,9,0.44,0.44,0.55,0.4675,883,0.53125,"Como, Sydney, Sutherland Shire Council, 2226, New South Wales, Australia",-34.00879439166667,151.06303824722224,58.600958247775495
4891,Adriena,Giffin,Female,27,Analog Circuit Design manager,Argiculture,Affluent Customer,N,Yes,5,9,0.84,1.05,1.3125,1.3125,888,0.525,"Warnervale, Central Coast Council, 2259, New South Wales, Australia",-33.243222411184206,151.45501729210528,21.568788501026695
4892,Antoinette,,Female,72,Structural Analysis Engineer,Financial Services,Affluent Customer,N,No,5,9,0.89,0.89,1.1125,1.1125,888,0.525,"Coburg, Melbourne, City of Merri-bek, 3058, Victoria, Australia",-37.737732503061224,144.95889026989795,44.93360711841205
4893,Carr,Hopkynson,Male,64,unknown,Manufacturing,Affluent Customer,N,No,16,6,0.7,0.7,0.7,0.7,888,0.525,"Medowie, Port Stephens Council, 2318, New South Wales, Australia",-32.763508192753626,151.87877661594203,36.15605749486653
4894,Shay,Briand,Male,57,Project Manager,IT,Mass Customer,N,Yes,9,1,1.09,1.3625,1.3625,1.158125,888,0.525,"Traralgon, City of Latrobe, 3844, Victoria, Australia",-38.1953172238342,146.54181226839378,21.12251882272416
4895,Karney,Burstow,Male,51,Design Engineer,Property,Mass Customer,N,Yes,6,12,0.4,0.5,0.625,0.53125,888,0.525,"Randwick, Eastern Suburbs, Sydney, Randwick City Council, 2031, New South Wales, Australia",-33.9151332920548,151.2454588780822,36.86242299794661
4896,Latrena,Yetts,Female,11,Civil Engineer,Manufacturing,High Net Worth,N,Yes,15,3,0.98,1.225,1.225,1.225,893,0.520625,"Forbes, Forbes Shire Council, 2871, New South Wales, Australia",-33.393206353125,147.95911980625,63.82203969883641
4897,Jesse,Alflat,Male,31,Executive Secretary,unknown,High Net Worth,N,No,5,9,0.6,0.6,0.75,0.75,893,0.520625,"Wentworthville, Sydney, Cumberland City Council, 2145, New South Wales, Australia",-33.81138947830189,150.96508012264152,49.02943189596167
4898,Kelcie,Kingaby,Female,54,Systems Administrator II,IT,Mass Customer,N,Yes,6,4,0.55,0.6875,0.6875,0.584375,893,0.520625,"Clontarf, Greater Brisbane, City of Moreton Bay, 4019, Queensland, Australia",-27.257793184496123,153.08234430697675,64.5886379192334
4899,Fabio,Commuzzo,Male,5,Software Test Engineer II,Manufacturing,Mass Customer,N,No,18,8,0.52,0.52,0.52,0.442,896,0.52,"Berwick, Melbourne, City of Casey, 3806, Victoria, Australia",-38.026795677783426,145.3326304413828,26.11362080766598
4900,Heall,Andrioli,Male,46,Environmental Tech,IT,Affluent Customer,N,Yes,7,5,0.84,1.05,1.05,1.05,896,0.52,"Logan Reserve, Greater Brisbane, 4133, Queensland, Australia",-27.710025999447513,153.11457115405156,5.820670773442847
4901,Rickert,Brasted,Male,47,Staff Scientist,Health,Mass Customer,N,No,10,9,0.99,0.99,1.2375,1.051875,898,0.5125,"Wentworthville, Sydney, Cumberland City Council, 2145, New South Wales, Australia",-33.81138947830189,150.96508012264152,24.073921971252567
4902,Hedwig,Jayme,Female,38,Accountant IV,Property,Affluent Customer,N,No,11,10,0.7,0.7,0.875,0.875,899,0.51,"Dee Why, Sydney, Northern Beaches Council, 2099, New South Wales, Australia",-33.7493594,151.28604926265822,16.999315537303218
4903,Penrod,Tomasicchio,Male,5,unknown,Health,High Net Worth,N,No,19,9,0.65,0.65,0.8125,0.8125,899,0.51,"Medowie, Port Stephens Council, 2318, New South Wales, Australia",-32.763508192753626,151.87877661594203,32.766598220396986
4904,Pancho,Edis,Male,1,Assistant Professor,unknown,Mass Customer,N,No,13,7,0.9,0.9,0.9,0.765,899,0.51,"Burnside Heights, Melbourne, City of Melton, 3023, Victoria, Australia",-37.739486403162054,144.75076833043477,35.356605065023956
4905,Andriana,Gosnoll,Female,53,Chief Design Engineer,Manufacturing,Mass Customer,N,No,8,10,1.02,1.02,1.275,1.08375,899,0.51,"Merewether, Newcastle-Maitland, Newcastle City Council, 2291, New South Wales, Australia",-32.94342321875,151.750428425,28.7419575633128
4906,Nilson,Wiggam,Male,48,Paralegal,Financial Services,Mass Customer,N,No,9,6,0.98,0.98,0.98,0.833,903,0.5015,"Attwood, Melbourne, City of Hume, 3049, Victoria, Australia",-37.66981581578947,144.88350057368422,60.48459958932238
4907,Denny,Spleving,Female,84,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,5,8,0.42,0.525,0.65625,0.65625,904,0.5,"West Ryde, Sydney, Council of the City of Ryde, 2114, New South Wales, Australia",-33.81435206348315,151.08905188707865,37.724845995893226
4908,Roth,Crum,U,0,Legal Assistant,IT,Mass Customer,N,No,2,6,0.62,0.62,0.62,0.527,904,0.5,"Boambee, Coffs Harbour City Council, 2450, New South Wales, Australia",-30.34880985211864,153.05945825974575,36.5886379192334
4909,Olia,O' Mullan,Female,77,Account Executive,Health,Mass Customer,N,No,8,7,1.03,1.03,1.03,0.8755,904,0.5,"Central Coast Council, 2263, New South Wales, Australia",-33.25735617045454,151.52765257954545,37.58795345653662
4910,Conway,Juarez,Male,27,Help Desk Technician,unknown,Affluent Customer,N,No,17,5,0.78,0.78,0.78,0.78,904,0.5,"Cranbrook, Townsville City, 4814, Queensland, Australia",-19.298387265075377,146.75864425954774,31.526351813826146
4911,Dru,Crellim,Female,57,unknown,unknown,Mass Customer,N,No,12,7,0.41,0.41,0.41,0.3485,904,0.5,"Werribee, Melbourne, City of Wyndham, 3030, Victoria, Australia",-37.893824220172085,144.69761997566923,27.531827515400412
4912,Shaw,MacEvilly,Male,10,Software Test Engineer III,Health,Affluent Customer,N,No,16,9,1.04,1.04,1.3,1.3,904,0.5,"Glenwood, Sydney, Blacktown City Council, 2768, New South Wales, Australia",-33.72979397407407,150.9306077962963,64.70636550308008
4913,Brook,Eade,Female,65,Sales Representative,Retail,Mass Customer,N,Yes,8,5,0.63,0.7875,0.7875,0.6693749999999999,904,0.5,"Bulga, Singleton Council, 2330, New South Wales, Australia",-32.670020335532996,151.0398932883249,22.239561943874058
4914,Aleece,Feige,Female,49,unknown,Manufacturing,Mass Customer,N,No,18,10,1.01,1.01,1.2625,1.073125,904,0.5,"Lidcombe, Sydney, Cumberland City Council, 2141, New South Wales, Australia",-33.86051616981132,151.04603816415096,40.068446269678304
4915,Dolorita,Strutton,Female,7,General Manager,Manufacturing,Affluent Customer,N,No,17,8,0.75,0.75,0.75,0.75,904,0.5,"Rowville, Melbourne, City of Knox, 3178, Victoria, Australia",-37.92128425541271,145.24935871601704,55.74537987679671
4916,Harman,A'field,Male,39,Geologist III,Manufacturing,Affluent Customer,N,Yes,6,5,0.4,0.5,0.5,0.5,913,0.4993749999999999,"Varsity Lakes, Gold Coast City, 4227, Queensland, Australia",-28.085539763212438,153.41143689585493,25.349760438056126
4917,Hildegarde,Bamb,Female,16,Help Desk Operator,unknown,High Net Worth,N,Yes,10,9,0.95,1.1875,1.484375,1.484375,913,0.4993749999999999,"Langwarrin, Melbourne, City of Frankston, 3910, Victoria, Australia",-38.146044150159746,145.19600251501598,25.472963723477072
4918,Launce,Gale,Male,86,unknown,unknown,Mass Customer,N,No,21,9,0.63,0.63,0.7875,0.6693749999999999,913,0.4993749999999999,"Springwood, Sydney, Blue Mountains City Council, 2777, New South Wales, Australia",-33.71237817130307,150.57737874831625,3.40041067761807
